7,1445,1514,18,2930,1591,11,137,0
14,1285,2825,11,2406,1381,14,32,0
11,1571,1293,24,3154,1524,27,190,0
3,1310,2095,89,2120,1437,17,201,0
7,1275,2456,63,2668,1270,13,111,0
12,1378,2488,77,2057,1709,21,249,0
11,1480,2917,67,2469,998,28,97,0
6,1222,1881,35,2680,1951,13,164,0
7,1683,1392,21,2440,1455,21,274,0
8,1963,3068,31,2672,1564,22,63,0
6,1805,2188,27,2734,1240,11,190,0
2,1753,2383,50,2311,1528,14,58,0
12,1647,3306,94,2545,1541,11,47,0
12,1604,3226,27,2477,1103,23,141,0
5,1123,2252,67,3239,1301,10,113,0
3,2204,2385,33,2621,1693,10,120,0
0,1536,1778,19,2951,1916,15,61,0
7,1543,3143,56,2758,1381,15,50,0
6,1651,2895,25,2301,1875,8,147,0
8,2356,2761,92,3028,1177,13,47,0
9,1850,2745,21,2604,768,10,52,0
14,1323,2060,34,3108,1805,19,66,0
12,1494,2561,53,2493,1852,8,128,0
7,1461,1790,85,2260,1043,14,73,0
13,1532,3568,86,2265,1536,12,182,0
11,1270,3837,31,2294,1384,13,112,0
12,1172,2032,66,2695,2001,2,87,0
3,1311,3375,93,1916,1491,15,276,0
8,1246,2937,35,2610,1689,21,108,0
10,1441,3083,87,2989,1530,19,223,0
8,1255,2752,76,2543,1282,1,161,0
10,1882,1300,54,1921,1150,6,151,0
7,1562,2773,67,2417,1313,12,128,0
12,2094,2867,54,2353,1281,3,112,0
9,1666,1086,87,3041,1619,8,110,0
8,1598,2562,12,1906,1823,6,162,0
8,1162,2198,53,1863,1150,20,62,0
5,1398,3271,59,1699,2030,8,116,0
5,1101,3544,20,1816,1743,16,35,0
7,1179,2400,57,2254,1403,13,279,0
12,1289,2159,35,3155,1782,9,121,0
9,1538,3480,46,3121,1619,11,257,0
9,1002,2059,34,2074,1327,36,92,0
0,1239,1832,82,1958,1532,17,298,0
2,1162,2920,38,2982,1140,15,219,0
6,1197,2515,29,1976,2221,14,297,0
10,1027,2838,61,2723,1194,9,286,0
4,1574,3090,82,2940,2148,12,295,0
4,1630,3005,90,1669,1906,13,43,0
11,1201,2454,46,2754,1132,17,129,0
8,1527,1792,31,3251,1539,8,79,0
1,1452,2607,91,2226,1756,21,52,0
6,816,2864,52,2332,1747,22,262,0
8,1237,3095,33,2242,1597,14,86,0
8,1719,2234,43,2548,1323,19,104,0
14,1997,835,36,2311,1566,21,174,0
12,1102,3480,43,2495,1674,25,291,0
4,1477,2697,48,3485,1796,5,155,0
4,1478,2213,93,2001,1806,18,236,0
10,1869,3812,76,2679,1932,18,175,0
10,1310,781,12,2435,1751,8,145,0
13,1428,1403,72,1938,1611,22,187,0
6,1662,2708,91,2257,1871,8,234,0
5,1557,3992,42,2463,1097,8,160,0
6,1355,3252,25,3613,1076,10,43,0
11,1414,1896,42,2346,1890,14,249,0
11,1416,2370,30,2717,2206,4,83,0
11,1762,2438,64,2250,1714,5,202,0
8,1511,2480,89,3204,1766,4,128,0
9,1561,2351,91,2282,1405,18,204,0
8,1234,2049,91,2731,1429,36,207,0
9,1542,3283,49,2419,1632,5,75,0
13,1515,1494,28,2524,1709,13,227,0
5,1270,2949,38,2096,1145,6,229,0
11,1442,1697,27,1951,1364,12,123,0
7,1931,2354,51,2994,1487,17,158,0
6,1299,2626,30,2426,1178,15,41,0
7,1419,2986,40,2545,1048,9,254,0
7,1592,2927,14,1959,1204,5,179,0
12,1309,2831,12,2579,1244,15,107,0
6,1423,3065,64,1962,1393,37,232,0
4,1555,1858,51,3355,1499,10,244,0
7,2217,1020,41,3570,1421,8,156,0
12,1600,991,44,2248,1992,14,279,0
5,1815,1971,47,2521,1327,26,180,0
11,1057,2500,53,2591,1077,6,82,0
8,1411,2942,73,2449,1397,17,135,0
5,1506,2209,24,2445,1255,2,54,0
12,1262,2961,20,2303,1231,10,255,0
9,1422,2191,91,2685,1722,7,236,0
9,890,3688,14,1897,1252,25,102,0
7,1969,3470,92,2545,1599,11,192,0
10,1711,2703,92,2260,1790,11,152,0
13,1245,1318,30,3117,1484,23,115,0
10,1148,1280,45,3192,1406,3,37,0
4,1471,2607,27,2539,2047,10,192,0
10,1850,2905,83,1912,699,11,65,0
6,1166,1945,90,2072,1315,0,103,0
7,1208,2097,87,2309,1044,4,116,0
4,1454,1199,57,2324,1284,6,98,0
3,1664,2881,38,2235,1724,14,192,0
5,1401,2517,64,2970,1061,8,77,0
13,1188,2097,29,2655,1503,26,52,0
12,1756,2548,50,3001,1059,24,163,0
7,1622,2019,70,3265,1193,15,277,0
12,1438,3187,32,2331,2008,11,175,0
13,1402,2062,27,2349,972,13,125,0
15,1522,2276,27,2278,1697,10,58,0
7,1444,1497,75,1911,1933,26,279,0
14,1279,2094,93,2541,1673,10,160,0
10,1827,624,81,1787,1368,22,111,0
4,1588,2720,42,2017,2167,6,156,0
13,1753,1491,86,1859,1135,12,177,0
3,1614,2608,30,2714,1422,12,184,0
7,1114,1799,93,2559,1148,19,285,0
15,1300,1307,54,3322,1411,8,153,0
4,1461,2362,40,2817,1416,25,104,0
8,1123,2762,87,2170,1525,10,276,0
8,1199,2085,74,2907,1164,24,38,0
4,1502,2202,79,2473,1856,5,177,0
3,1669,4122,71,2764,1107,29,191,0
7,1097,4340,38,2855,1559,8,232,0
13,1204,3182,90,1800,1768,5,188,0
8,1608,2222,55,2689,1612,7,127,0
2,1330,3788,74,2471,1055,5,241,0
5,1244,2535,87,3229,1823,18,37,0
8,1642,2810,62,2256,1066,20,234,0
4,1244,3332,57,2537,1258,11,268,0
13,1419,815,13,3055,1101,9,281,0
9,978,1741,69,3613,1795,14,100,0
4,1552,1210,94,2099,1494,16,269,0
5,1134,3420,25,2771,1366,29,155,0
9,1149,2840,55,1993,1203,17,78,0
2,1387,2355,81,2648,1459,18,291,0
5,1731,2245,28,3199,1317,26,186,0
9,1421,3795,18,2914,1253,6,278,0
7,1875,2791,30,1741,1671,10,270,0
9,1222,2761,38,2487,2112,4,186,0
11,1596,2384,18,2370,1284,16,78,0
10,1351,3085,92,2851,1144,13,116,0
8,1625,4735,46,2503,1453,19,134,0
5,1696,3169,47,2969,1941,1,156,0
9,1527,3097,78,2049,1398,14,298,0
6,1148,1973,76,2858,1786,24,225,0
12,1221,1036,86,2534,956,19,122,0
5,1541,2304,53,2708,1534,13,81,0
4,1929,2062,24,3217,1482,17,136,0
14,750,1726,49,2687,1528,22,40,0
6,1660,3403,35,2884,1642,21,181,0
6,1428,2415,47,3404,1514,21,175,0
7,1847,2971,77,3162,1474,18,214,0
15,1488,1193,38,2702,1157,20,243,0
6,1540,1483,50,2765,1542,8,227,0
11,2012,2163,17,3020,1826,6,30,0
10,1490,1658,60,2506,1339,15,163,0
2,1586,2420,51,2455,1214,2,288,0
5,1867,2493,27,2630,1507,6,117,0
14,1409,1572,28,2499,1831,16,197,0
8,1657,2857,45,2226,1420,26,138,0
7,1786,1417,20,2643,1527,23,226,0
6,1914,2634,43,2433,1922,10,79,0
9,1384,2832,49,2009,1082,7,277,0
13,1384,2979,45,3024,1509,16,191,0
8,1099,1427,28,2468,1869,15,130,0
9,1365,2905,48,1882,1184,13,137,0
5,1397,2731,75,2254,1404,5,288,0
6,1869,3076,22,3654,1984,11,127,0
8,1266,3776,38,2239,1571,12,107,0
11,1540,3757,67,2067,1659,10,85,0
5,1468,3243,36,2713,1453,12,230,0
15,1873,1771,74,2731,1119,6,226,0
12,1602,3178,37,2394,1143,3,215,0
14,1487,2638,42,2122,1007,8,117,0
17,1405,3238,22,2291,2097,6,278,0
3,1506,2978,70,2673,1577,15,240,0
0,1529,2798,91,2708,1322,14,99,0
7,1510,2135,71,2485,2029,7,80,0
10,1276,1398,85,3223,1781,6,192,0
3,976,3133,32,3130,1755,14,130,0
13,1507,2427,19,2981,1151,28,252,0
8,1746,1462,77,2192,1475,26,190,0
19,1530,2813,87,2420,1172,11,258,0
2,1466,3510,26,2962,1046,7,280,0
12,1890,1967,67,1527,1755,5,236,0
9,1155,2981,77,2820,1510,9,235,0
13,1444,3338,57,2541,1482,17,130,0
11,1350,1929,35,2376,1456,24,192,0
3,1424,3091,47,3042,1622,14,32,0
12,1867,1569,92,2824,2044,18,105,0
8,1386,2575,68,2806,1473,2,94,0
6,1420,3171,94,1988,1393,9,53,0
9,1451,2983,66,2704,1173,5,75,0
10,1500,1357,28,2577,1229,2,75,0
7,1876,1252,81,3018,1279,18,99,0
10,1693,3006,32,3016,1711,14,148,0
9,1619,1939,25,1756,961,5,247,0
11,1097,1155,50,1976,1579,9,215,0
9,1775,2287,67,2899,1655,10,98,0
7,1595,4511,94,2268,1209,17,34,0
10,1134,2201,23,2797,1885,6,200,0
8,1389,1500,71,2528,1328,17,205,0
11,1533,2580,77,2634,1576,18,55,0
1,1478,2791,81,3120,1453,2,93,0
9,1652,1977,25,2393,1451,9,210,0
8,1726,2353,68,2632,1943,10,255,0
6,1381,3170,78,2590,1518,21,239,0
11,1190,2935,89,2483,1412,7,168,0
7,1203,1777,62,3622,1548,16,55,0
8,1270,2317,14,3423,1594,31,261,0
10,1887,2238,11,2060,1447,18,298,0
8,1241,1967,53,2900,1165,9,71,0
13,1788,2503,61,2516,1729,6,254,0
9,1082,1857,20,3363,1870,38,52,0
10,1595,2804,75,2812,1699,9,226,0
5,1858,1991,89,2091,2149,14,35,0
6,1579,2695,21,3320,1390,3,224,0
6,1086,2191,10,1764,1213,8,244,0
4,1906,1540,73,1995,2262,18,164,0
7,1811,2508,24,3039,1819,13,111,0
6,1679,3200,54,2221,987,14,263,0
2,1476,2474,16,2203,1511,7,172,0
7,1195,4139,84,2305,1319,13,272,0
9,1937,3505,15,3096,1672,12,100,0
11,1578,2484,42,2584,1323,34,131,0
2,1271,2053,14,2672,1286,20,47,0
8,1633,3603,31,2419,1953,19,184,0
9,1437,2220,79,2425,1652,33,146,0
9,1549,1339,67,2312,1363,5,256,0
3,1589,1500,35,2434,1093,10,260,0
15,1257,3427,14,2687,1587,14,216,0
13,1389,2279,23,2325,1333,18,210,0
10,1597,2326,40,2509,1212,17,217,0
10,1236,2363,20,2615,1490,13,55,0
5,1533,1874,71,1851,1744,14,278,0
10,1624,1857,63,2766,2237,19,48,0
9,1717,4379,85,3114,1658,11,116,0
19,1301,3137,36,1942,1290,12,248,0
8,1742,3107,78,3548,1214,26,115,0
9,1405,2234,25,2726,1637,3,291,0
17,1402,2538,20,2631,1295,14,86,0
12,1650,2153,26,2189,1720,12,99,0
6,1737,3460,15,2354,982,17,175,0
9,1424,1937,36,2909,2006,25,278,0
17,1889,2194,19,3086,2241,26,80,0
16,1353,1063,22,2064,1638,14,185,0
4,1630,4131,14,3150,1749,12,292,0
8,2209,3578,15,2995,1439,16,153,0
3,1344,1476,71,2963,1542,19,153,0
6,1728,1954,77,2230,1847,18,232,0
3,1044,3169,78,3133,1639,4,65,0
10,1619,2243,44,2409,1659,4,247,0
11,1244,2427,88,2720,1792,15,154,0
8,1587,1698,77,2328,1754,15,216,0
5,1417,1159,41,2495,1770,6,240,0
17,1267,1659,41,2426,1559,8,91,0
12,1358,2077,37,2090,1049,11,108,0
4,1689,2762,14,2400,1317,27,78,0
6,1156,2318,82,2907,1818,12,158,0
6,1695,1620,42,2467,1887,0,294,0
8,1047,2372,92,3104,841,10,185,0
8,1921,3179,90,3140,1495,17,152,0
12,1637,3094,60,2476,1522,14,246,0
7,1779,3735,86,2974,1492,3,206,0
7,1715,1532,52,2065,1106,20,182,0
4,1345,2973,39,2777,1460,16,51,0
10,1683,2588,15,2266,1613,9,227,0
7,1488,2703,67,2009,1126,15,282,0
9,954,1620,54,2447,1002,16,149,0
14,1861,2035,61,2676,1292,22,271,0
11,1472,2163,21,2758,2141,11,192,0
12,1375,2105,29,2126,1684,14,129,0
11,1726,3988,49,2365,1710,6,204,0
11,1619,2806,53,3311,1838,16,244,0
14,1458,2862,21,2838,1813,21,161,0
7,1260,3223,19,2607,1160,6,239,0
12,1462,3098,59,2322,1571,7,179,0
5,1475,4971,92,2305,1159,3,296,0
13,1523,1034,13,2839,1481,21,282,0
2,1325,2090,33,2441,1307,1,136,0
3,1908,3252,34,2668,807,23,217,0
11,1769,1236,45,2353,1780,17,224,0
9,1841,2582,53,3364,1829,13,238,0
5,1132,3617,62,3132,1430,18,261,0
11,1483,1845,48,2804,1785,18,169,0
1,1510,3167,25,2646,1398,5,175,0
8,756,2246,33,3041,1429,15,264,0
7,2091,2433,13,2771,1826,10,193,0
15,1309,2885,79,2153,1227,8,230,0
11,1484,2046,45,2532,1332,5,146,0
4,1336,2415,70,1548,1844,4,96,0
11,1135,3478,34,3054,2166,10,212,0
11,896,2906,88,1883,1765,14,197,0
3,1658,2048,52,2647,1261,16,92,0
11,977,2976,21,3340,904,18,118,0
4,1716,1439,46,2504,1468,7,152,0
19,1898,1434,51,2283,1932,21,62,0
3,1690,2430,90,2074,1633,12,202,0
11,1981,2689,89,1978,1258,15,190,0
13,1412,3120,61,2141,915,21,190,0
7,1428,2560,39,2069,1301,11,203,0
5,1642,2498,90,3023,817,5,47,0
4,1709,2942,19,1725,1631,2,217,0
11,1261,1521,22,1952,1316,5,251,0
8,1740,1446,84,1745,1056,8,163,0
9,1982,2684,55,3195,1514,5,128,0
11,1253,1656,27,1995,1355,22,245,0
5,1802,1791,57,2721,1164,6,204,0
9,1628,2204,13,3276,1042,32,197,0
7,1913,3525,91,3061,1717,7,109,0
10,1484,2095,67,2584,1602,8,37,0
5,1285,1481,11,2221,1451,16,46,0
6,1540,3075,73,3017,1547,5,159,0
11,1356,3530,67,2865,900,13,74,0
9,1265,2180,28,2254,1390,15,111,0
8,1699,3852,60,2503,1233,20,133,0
11,1411,4004,11,2552,1423,7,121,0
4,1610,2988,36,2392,2330,5,155,0
11,1619,2603,32,1882,1716,17,79,0
13,1303,2337,16,2733,1796,19,175,0
4,1277,563,65,3259,1737,4,98,0
5,1737,3738,56,2098,1321,17,189,0
6,1554,3916,51,2176,969,7,179,0
11,1390,2078,81,2601,1264,17,222,0
9,1568,3688,49,2800,1677,21,168,0
7,1302,3322,10,2048,1060,7,116,0
20,1503,2769,83,3122,1452,15,54,0
7,1989,2784,72,2217,1306,8,292,0
13,1128,1252,21,1684,1186,18,275,0
6,1673,2105,19,2117,1596,5,230,0
9,1217,1802,71,2048,1334,16,168,0
13,1587,2131,53,2444,1255,14,164,0
10,1823,3239,63,2811,1447,13,190,0
3,1601,1766,56,3220,1670,25,147,0
11,926,1931,48,2431,1416,13,245,0
8,1550,3040,82,2608,1686,12,52,0
3,1327,2308,49,2381,1529,17,140,0
13,1569,1306,72,3076,1359,8,31,0
11,1344,3127,21,2539,1600,14,285,0
5,1385,2996,25,2705,2203,1,94,0
14,1377,1786,57,2171,1214,14,247,0
8,1235,2472,75,2866,1216,7,264,0
5,1167,2611,83,2802,1496,9,274,0
9,1599,3224,74,2982,1041,9,228,0
10,1540,2032,33,2776,1303,21,265,0
18,1261,2367,70,2776,1872,27,297,0
4,1688,2562,82,2772,1821,13,167,0
10,1588,4077,73,2334,1751,30,46,0
15,1740,2783,35,2620,1477,5,265,0
8,950,861,48,2253,1884,5,176,0
2,1570,1859,47,2438,1912,11,122,0
5,1492,3360,70,1664,1074,16,279,0
5,1799,2635,88,1911,1680,10,93,0
3,1577,2108,37,3316,1756,1,196,0
12,1321,1952,93,3126,1491,12,216,0
6,1364,2642,26,2228,1845,23,182,0
4,1575,2887,18,2413,1701,17,116,0
6,973,2416,39,2531,2106,21,181,0
9,1682,2619,26,2070,1262,14,108,0
