12,1184,1317,60,2604,1411,13,69,1
23,1079,88,60,601,1016,29,58,1
13,1624,1416,64,632,1039,9,248,1
21,760,118,48,2807,539,14,40,1
13,1471,4108,57,561,956,4,51,1
17,1147,94,69,3831,1130,29,75,1
23,1626,95,60,539,1062,14,263,1
7,1700,1372,58,1049,1017,19,266,1
14,643,124,21,609,962,28,83,1
9,1607,2470,57,970,981,21,36,1
6,1751,2405,58,1192,969,22,271,1
12,1845,1459,46,2953,1114,9,244,1
15,531,87,54,2458,1558,28,279,1
17,539,98,21,657,1197,11,46,1
8,1921,2768,50,2314,1457,23,50,1
17,624,114,61,511,882,17,79,1
13,1634,2978,46,2805,2020,15,56,1
8,1478,3114,56,2331,1484,12,61,1
16,879,136,44,2206,1871,16,218,1
5,1282,2952,52,1223,1190,16,282,1
4,1588,3051,25,600,983,19,65,1
11,689,139,38,1538,1562,21,105,1
19,994,121,21,1039,1178,27,43,1
12,1294,1245,23,1563,1045,29,149,1
13,1368,1565,37,1542,1530,18,58,1
6,1302,1429,60,1047,940,11,64,1
21,608,112,44,2641,1340,22,69,1
11,1032,1362,48,1756,1195,15,54,1
1,1124,2046,54,1224,1018,14,60,1
4,1786,2313,60,2640,1427,14,71,1
3,1560,2498,53,2986,1790,16,261,0
9,1330,2548,35,2056,1062,30,283,0
9,1681,2533,60,2276,1541,19,294,0
16,1616,1315,60,3243,1517,5,59,0
7,1326,3444,46,2509,1437,14,200,0
12,1834,2260,56,2226,1479,27,182,0
9,1192,3833,65,2911,1323,16,266,0
9,1490,3047,56,2854,2380,15,134,0
14,1560,3044,52,2083,1760,15,253,0
14,1067,1215,47,2349,1326,6,168,0
11,1731,3474,39,2449,1733,18,236,0
3,1472,1978,59,1511,1371,20,72,0
2,1232,2030,40,2060,1729,27,254,0
11,1760,3717,50,2833,2307,3,47,0
9,1204,3866,40,2924,1612,18,153,0
9,919,2702,53,2007,1571,13,228,0
7,1626,1549,47,2605,1583,12,162,0
13,1412,2706,53,1874,1969,17,95,0
11,1609,2339,54,2904,1277,10,226,0
6,1906,2399,49,2794,2301,11,273,0
8,1211,2068,47,2771,1852,17,166,0
8,1283,2710,51,1366,1545,13,238,0
8,1843,1577,48,1440,1441,8,72,0
0,1737,2931,46,2313,1539,17,59,0
6,1385,2724,43,2327,1606,5,243,0
1,1452,3729,44,1972,1358,13,195,0
13,1446,2501,39,2128,1715,16,106,0
7,1273,3170,44,3334,1702,6,30,0
8,1488,2019,59,2772,1535,12,106,0
10,1746,3009,39,1679,1445,12,108,0
6,1591,2298,54,1842,1378,12,38,0
12,1705,3931,43,2439,1679,18,165,0
1,1610,3644,57,2429,1538,17,78,0
15,1635,2278,53,2622,1486,22,144,0
13,1679,2099,50,2483,1637,17,129,0
4,1517,2806,49,2821,1322,9,45,0
8,1732,3189,58,2793,1822,8,79,0
3,1920,1755,55,2235,1440,12,209,0
4,1366,2110,41,1804,1281,3,193,0
4,1830,2001,51,2527,1434,4,190,0
11,1750,4004,61,2562,1725,10,47,0
3,2231,1474,50,2574,2032,22,208,0
10,1358,2174,42,2218,915,9,284,0
4,1587,2506,52,3171,1708,5,30,0
6,1725,2896,51,1739,1723,25,225,0
5,1666,3781,53,2623,1168,8,164,0
12,1235,1975,57,2358,1719,10,92,0
1,1782,3716,62,2959,1861,11,186,0
13,1718,1059,57,1988,1880,26,114,0
6,1103,1744,46,2667,1093,7,124,0
11,1470,1671,66,3210,1674,15,78,0
10,1641,1247,56,2822,1782,27,97,0
6,1831,2466,50,2753,1186,26,189,0
8,1455,1525,43,2041,1375,21,128,0
10,1544,2388,51,1903,1346,26,56,0
7,1819,3104,46,2165,1476,8,245,0
13,1968,2473,43,3094,973,0,42,0
13,1496,2129,54,2920,1304,7,102,0
11,1315,2644,50,2516,1175,8,219,0
4,1262,2519,45,1514,1464,7,163,0
9,1384,1835,66,2871,1620,20,60,0
6,1256,1958,31,2480,1371,9,78,0
6,1695,1701,50,2495,1812,9,211,0
8,1368,1334,54,3218,1660,11,265,0
6,1452,1722,49,2373,1619,12,176,0
10,1574,1307,54,2036,1711,25,50,0
4,1416,2657,57,2911,1665,9,172,0
5,1913,2327,43,1988,1698,14,149,0
11,1525,2453,47,2365,1042,3,288,0
15,1409,3278,62,2651,1485,18,129,0
9,1559,1950,39,2752,1659,6,206,0
12,1527,3015,54,2612,1813,13,274,0
6,1454,2918,49,2103,1589,21,156,0
11,1394,2609,69,2588,1613,11,145,0
8,943,1201,45,1470,2135,11,110,0
17,1749,1462,62,2107,1198,10,147,0
11,1659,3297,48,2140,1427,17,279,0
3,1577,3025,38,2611,1547,17,158,0
12,1459,2331,44,2844,1659,7,266,0
8,1843,2118,49,2284,1839,26,272,0
13,1436,2480,52,2633,1797,20,163,0
13,1134,3337,56,2891,1468,8,244,0
8,1739,3365,58,2204,1670,19,297,0
12,1405,2979,47,2488,1286,8,48,0
10,1097,3073,45,2774,1187,2,93,0
1,1340,2655,49,2112,1358,8,227,0
6,1601,1487,57,2398,1443,12,226,0
15,1728,2577,61,3002,1111,24,112,0
8,2160,2816,51,3180,1492,4,287,0
7,1839,2293,63,2642,1209,11,92,0
3,1677,1599,40,1960,1538,10,72,0
10,1756,1489,50,2736,1602,7,118,0
5,1408,2438,55,3013,1144,11,130,0
13,1703,2791,65,2089,1294,28,230,0
3,1364,805,64,3443,1036,8,227,0
5,1551,3245,52,2226,1761,16,146,0
10,1689,2958,46,3344,1700,5,254,0
7,1658,1616,44,1850,1492,18,89,0
7,1445,1514,61,2387,1619,8,53,0
14,1285,2825,64,1816,2084,24,112,0
11,1571,1293,52,3241,1907,8,271,0
3,1310,2095,50,2639,1107,11,99,0
7,1275,2456,47,2471,1952,11,257,0
12,1378,2488,50,2338,1340,13,166,0
11,1480,2917,55,2373,1061,8,281,0
6,1222,1881,40,2895,1596,7,119,0
7,1683,1392,43,2738,1426,13,177,0
8,1963,3068,49,2626,1536,14,189,0
6,1805,2188,45,2886,1661,16,50,0
2,1753,2383,56,2635,1163,2,58,0
12,1647,3306,58,2756,1451,4,40,0
12,1604,3226,50,2455,1272,27,134,0
5,1123,2252,33,1981,992,15,239,0
3,2204,2385,66,2208,1359,12,47,0
0,1536,1778,45,2289,1335,9,32,0
7,1543,3143,39,2820,1526,8,279,0
6,1651,2895,30,2516,1439,22,240,0
8,2356,2761,60,2693,1362,6,90,0
9,1850,2745,33,3066,1243,1,36,0
14,1323,2060,49,3019,1986,7,228,0
12,1494,2561,57,2723,1639,17,247,0
7,1461,1790,48,2720,1395,11,110,0
13,1532,3568,54,3041,1637,15,35,0
11,1270,3837,52,2292,2030,11,160,0
12,1172,2032,57,2272,1347,1,225,0
3,1311,3375,47,2526,1142,18,59,0
8,1246,2937,51,1840,1072,29,214,0
10,1441,3083,26,2471,1482,11,278,0
8,1255,2752,46,2299,1955,20,186,0
10,1882,1300,55,2274,1646,20,43,0
7,1562,2773,47,2974,1551,18,107,0
12,2094,2867,47,2631,1917,21,266,0
9,1666,1086,48,1954,1591,5,177,0
8,1598,2562,46,2634,1586,9,254,0
8,1162,2198,59,2128,1671,24,215,0
5,1398,3271,62,2521,1534,26,238,0
5,1101,3544,57,2117,1407,13,127,0
7,1179,2400,57,1956,1384,19,220,0
12,1289,2159,50,1983,1496,11,276,0
9,1538,3480,40,3231,1044,5,222,0
9,1002,2059,56,1734,1233,25,35,0
0,1239,1832,43,1757,1174,10,185,0
2,1162,2920,41,2818,1181,25,258,0
6,1197,2515,52,1881,1579,8,171,0
10,1027,2838,56,1870,1820,16,184,0
4,1574,3090,36,2882,1440,1,123,0
4,1630,3005,57,1746,1630,26,258,0
11,1201,2454,49,2837,1767,21,36,0
8,1527,1792,48,2920,1921,12,58,0
1,1452,2607,61,2730,1777,12,71,0
6,816,2864,62,2798,1710,11,166,0
8,1237,3095,56,3367,1303,11,76,0
8,1719,2234,47,2174,1676,15,53,0
14,1997,835,48,1711,1094,4,240,0
12,1102,3480,51,2196,1249,8,120,0
4,1477,2697,47,2674,1699,13,72,0
4,1478,2213,49,2827,1383,9,244,0
10,1869,3812,51,1884,1498,5,138,0
10,1310,781,31,3192,1459,21,125,0
13,1428,1403,44,3045,1398,5,114,0
6,1662,2708,54,3098,1042,3,296,0
5,1557,3992,57,2498,1546,10,133,0
6,1355,3252,36,2621,1454,25,195,0
11,1414,1896,48,2893,1718,11,107,0
11,1416,2370,36,2728,1753,12,265,0
11,1762,2438,60,2207,1524,7,36,0
8,1511,2480,52,1436,1558,5,223,0
9,1561,2351,48,1907,1907,10,117,0
8,1234,2049,53,2492,1779,20,282,0
9,1542,3283,60,2237,1440,15,47,0
13,1515,1494,41,1979,1547,15,107,0
5,1270,2949,52,2664,1791,17,295,0
11,1442,1697,49,2333,1808,6,211,0
7,1931,2354,49,3130,1234,20,67,0
6,1299,2626,63,2144,1422,14,290,0
7,1419,2986,54,3064,1525,19,97,0
7,1592,2927,38,3420,1500,22,145,0
12,1309,2831,39,2630,2196,15,42,0
6,1423,3065,46,2983,1965,17,155,0
4,1555,1858,49,2147,1489,20,285,0
7,2217,1020,48,2543,2017,4,261,0
12,1600,991,70,2140,1591,2,142,0
5,1815,1971,54,2669,1115,10,88,0
11,1057,2500,63,2019,1327,11,37,0
8,1411,2942,51,2105,1520,8,254,0
5,1506,2209,66,1346,1856,9,94,0
12,1262,2961,46,2440,1519,16,193,0
9,1422,2191,49,2513,1516,20,190,0
9,890,3688,30,2051,1786,14,156,0
7,1969,3470,53,2638,1682,16,98,0
10,1711,2703,49,2675,1227,26,195,0
13,1245,1318,51,2312,1581,3,101,0
10,1148,1280,43,2541,1315,11,133,0
4,1471,2607,35,1928,1576,15,136,0
10,1850,2905,44,2748,1490,25,114,0
6,1166,1945,61,2210,1833,4,127,0
7,1208,2097,32,1859,1113,30,190,0
4,1454,1199,47,2234,1684,12,61,0
3,1664,2881,59,2510,1475,18,139,0
5,1401,2517,48,2224,1830,11,181,0
13,1188,2097,39,2204,1201,8,289,0
12,1756,2548,49,3034,1287,5,267,0
7,1622,2019,62,2102,1774,11,73,0
12,1438,3187,45,2232,1383,26,202,0
13,1402,2062,49,2685,1781,13,142,0
15,1522,2276,36,2294,1633,17,142,0
7,1444,1497,42,2919,1696,15,230,0
14,1279,2094,53,2289,1571,5,261,0
10,1827,624,48,2028,1456,16,162,0
4,1588,2720,55,3478,1930,14,266,0
13,1753,1491,56,2177,1324,22,211,0
3,1614,2608,34,2713,1440,0,207,0
7,1114,1799,59,2564,1229,21,93,0
15,1300,1307,50,1770,1599,9,107,0
4,1461,2362,48,2319,1836,9,230,0
8,1123,2762,46,1978,1735,13,51,0
8,1199,2085,39,2600,1637,16,87,0
4,1502,2202,66,2075,1091,3,157,0
3,1669,4122,42,2842,1749,19,136,0
7,1097,4340,53,2073,1435,5,179,0
13,1204,3182,50,1814,1583,14,100,0
8,1608,2222,58,2538,1976,24,151,0
2,1330,3788,44,2430,1950,18,34,0
5,1244,2535,57,3206,1553,18,83,0
8,1642,2810,56,2816,1384,28,260,0
4,1244,3332,43,2715,1089,17,223,0
13,1419,815,44,2505,1307,21,269,0
9,978,1741,49,2535,1835,15,255,0
4,1552,1210,46,2652,1600,16,58,0
5,1134,3420,33,2406,2074,21,102,0
9,1149,2840,55,2669,955,14,293,0
2,1387,2355,55,2260,1222,6,160,0
5,1731,2245,48,3744,1330,18,289,0
9,1421,3795,56,2316,1547,6,226,0
7,1875,2791,49,2536,1479,10,55,0
9,1222,2761,48,2254,2170,10,140,0
11,1596,2384,41,3323,1633,13,231,0
10,1351,3085,50,2630,1968,8,171,0
8,1625,4735,55,2680,1175,15,231,0
5,1696,3169,58,1939,1273,14,205,0
9,1527,3097,44,2664,1178,6,249,0
6,1148,1973,49,2007,1325,11,153,0
12,1221,1036,52,2481,1692,15,164,0
5,1541,2304,47,3384,1353,4,98,0
4,1929,2062,40,2878,1942,5,50,0
14,750,1726,51,2000,1904,12,282,0
6,1660,3403,56,2879,1735,20,224,0
6,1428,2415,45,2355,1449,11,155,0
7,1847,2971,52,3347,1388,15,252,0
15,1488,1193,56,2511,1266,3,60,0
6,1540,1483,43,3230,1596,6,58,0
11,2012,2163,40,3378,1745,24,237,0
10,1490,1658,54,2698,1576,8,123,0
2,1586,2420,50,2027,1828,19,195,0
5,1867,2493,55,3419,1529,17,140,0
14,1409,1572,43,3176,1323,19,258,0
8,1657,2857,53,2824,2189,12,97,0
7,1786,1417,57,2794,1266,13,83,0
6,1914,2634,42,2626,1570,16,86,0
9,1384,2832,51,2518,1493,21,240,0
13,1384,2979,38,2473,1347,7,145,0
8,1099,1427,65,3419,1830,5,169,0
9,1365,2905,49,1965,1754,3,229,0
5,1397,2731,55,1273,1610,7,202,0
6,1869,3076,44,2358,2086,4,296,0
8,1266,3776,67,2971,1745,20,48,0
11,1540,3757,48,2449,1600,4,178,0
5,1468,3243,37,1795,1741,23,253,0
15,1873,1771,46,1999,1575,12,37,0
12,1602,3178,62,2624,1334,18,141,0
14,1487,2638,57,2275,1933,9,266,0
17,1405,3238,53,2106,1851,14,139,0
3,1506,2978,58,2394,1391,10,126,0
0,1529,2798,38,2732,1754,7,71,0
7,1510,2135,35,2569,1889,1,128,0
10,1276,1398,53,2432,1924,10,124,0
3,976,3133,55,2796,1114,15,108,0
13,1507,2427,52,2830,1269,12,68,0
8,1746,1462,48,3515,1515,14,289,0
19,1530,2813,52,2459,1291,9,243,0
2,1466,3510,51,2071,1011,13,50,0
12,1890,1967,44,3209,1883,7,190,0
9,1155,2981,36,2421,1224,10,176,0
13,1444,3338,42,2189,1271,23,246,0
11,1350,1929,60,3410,1325,11,220,0
3,1424,3091,39,3338,2108,15,185,0
12,1867,1569,45,3112,1063,14,242,0
8,1386,2575,57,2343,1248,16,124,0
6,1420,3171,43,2753,1488,7,264,0
9,1451,2983,62,3066,996,13,257,0
10,1500,1357,56,1589,1719,21,51,0
7,1876,1252,55,2819,1744,8,262,0
10,1693,3006,55,3233,1024,7,206,0
9,1619,1939,54,2929,1427,4,283,0
11,1097,1155,42,2838,1217,15,231,0
9,1775,2287,49,2262,1420,19,35,0
7,1595,4511,39,2864,1877,32,228,0
10,1134,2201,49,2588,1235,12,35,0
8,1389,1500,61,2477,1697,15,176,0
11,1533,2580,36,2295,1141,7,68,0
1,1478,2791,58,2773,1482,4,185,0
9,1652,1977,55,2802,1189,15,236,0
8,1726,2353,49,2600,1594,11,45,0
6,1381,3170,62,2878,1677,3,150,0
11,1190,2935,50,1186,2162,21,265,0
7,1203,1777,50,2464,891,10,254,0
8,1270,2317,55,3002,1500,2,99,0
10,1887,2238,51,2690,1486,7,98,0
8,1241,1967,60,2512,930,2,263,0
13,1788,2503,47,2817,1097,12,143,0
9,1082,1857,59,2557,1212,17,278,0
10,1595,2804,35,2886,1217,7,152,0
5,1858,1991,39,3048,1119,4,141,0
6,1579,2695,51,3074,1651,14,145,0
6,1086,2191,41,1669,1695,13,90,0
4,1906,1540,46,1877,1501,17,271,0
7,1811,2508,43,1928,1691,13,280,0
6,1679,3200,52,1895,1160,8,59,0
2,1476,2474,44,2179,1926,13,139,0
7,1195,4139,48,2885,927,6,120,0
9,1937,3505,46,2563,1754,19,37,0
11,1578,2484,50,1989,1017,15,271,0
2,1271,2053,60,2241,1710,19,235,0
8,1633,3603,47,2903,1893,11,166,0
9,1437,2220,54,2658,730,22,179,0
9,1549,1339,37,2438,1208,14,118,0
3,1589,1500,49,2653,1408,15,40,0
15,1257,3427,55,1551,1142,4,174,0
13,1389,2279,44,3196,1630,16,187,0
10,1597,2326,50,2635,1188,7,288,0
10,1236,2363,57,3073,1658,19,70,0
5,1533,1874,48,3345,919,8,138,0
10,1624,1857,49,3271,1652,11,215,0
9,1717,4379,48,2362,1181,15,275,0
19,1301,3137,49,2363,1600,6,293,0
8,1742,3107,44,2798,1788,9,170,0
9,1405,2234,48,2613,1182,12,132,0
17,1402,2538,47,2713,1047,10,163,0
12,1650,2153,47,3095,1718,15,222,0
6,1737,3460,60,2965,1127,13,52,0
9,1424,1937,50,3150,687,7,160,0
17,1889,2194,48,2060,1164,13,219,0
16,1353,1063,55,2192,1453,18,110,0
4,1630,4131,40,2670,1475,8,238,0
8,2209,3578,31,2787,1608,13,63,0
3,1344,1476,49,2834,1244,13,70,0
6,1728,1954,44,2798,1032,15,292,0
3,1044,3169,49,2424,1578,11,269,0
10,1619,2243,49,2434,1839,20,223,0
11,1244,2427,52,1587,1311,14,42,0
8,1587,1698,40,2457,1834,22,187,0
5,1417,1159,36,2468,1472,13,255,0
17,1267,1659,49,2924,1319,17,113,0
12,1358,2077,37,2422,1446,13,243,0
4,1689,2762,49,3052,1514,19,208,0
6,1156,2318,42,2333,1858,1,109,0
6,1695,1620,48,2791,1684,13,59,0
8,1047,2372,59,2489,1289,19,109,0
8,1921,3179,40,2497,1577,14,113,0
12,1637,3094,74,2383,1040,16,266,0
7,1779,3735,58,2216,1831,17,250,0
7,1715,1532,53,2922,1475,2,251,0
4,1345,2973,54,2085,1112,24,147,0
10,1683,2588,54,2833,1556,18,259,0
7,1488,2703,43,2429,1738,13,264,0
9,954,1620,58,3083,1382,23,208,0
14,1861,2035,55,2437,2144,4,143,0
11,1472,2163,59,2703,1533,15,123,0
12,1375,2105,36,2583,1469,1,146,0
11,1726,3988,44,2069,1392,14,33,0
11,1619,2806,48,2215,1810,13,35,0
14,1458,2862,37,2625,1621,6,74,0
7,1260,3223,60,2781,1640,9,247,0
12,1462,3098,54,2691,1502,9,267,0
5,1475,4971,45,2547,1269,14,69,0
13,1523,1034,36,2479,1961,4,115,0
2,1325,2090,40,3076,1516,8,89,0
3,1908,3252,49,2018,1698,17,88,0
11,1769,1236,43,2810,1295,11,147,0
9,1841,2582,43,2477,1898,12,195,0
5,1132,3617,54,2830,1451,21,232,0
11,1483,1845,65,3148,1635,20,130,0
1,1510,3167,43,2822,1734,16,246,0
8,756,2246,55,2741,951,3,75,0
7,2091,2433,51,1926,1248,15,242,0
15,1309,2885,45,2664,1463,9,87,0
11,1484,2046,60,1538,1758,13,216,0
4,1336,2415,49,2533,1631,5,127,0
11,1135,3478,42,3116,1513,27,254,0
11,896,2906,59,2939,1429,12,220,0
3,1658,2048,56,2444,1134,11,115,0
11,977,2976,54,2504,1748,4,109,0
4,1716,1439,54,1688,1257,8,254,0
19,1898,1434,36,2535,1616,22,243,0
3,1690,2430,43,2957,2199,2,182,0
11,1981,2689,50,2228,1330,10,265,0
13,1412,3120,53,2255,1405,1,265,0
7,1428,2560,66,2367,1455,7,237,0
5,1642,2498,63,2409,1457,9,291,0
4,1709,2942,63,2224,863,18,103,0
11,1261,1521,48,1725,1270,17,287,0
8,1740,1446,54,3033,1648,3,110,0
9,1982,2684,49,1757,1055,12,263,0
11,1253,1656,51,1870,1278,9,158,0
5,1802,1791,44,2758,1279,24,218,0
9,1628,2204,41,3400,1824,15,267,0
7,1913,3525,58,3271,1753,4,207,0
10,1484,2095,52,3450,1544,11,32,0
5,1285,1481,38,2712,1809,2,92,0
6,1540,3075,63,2745,1807,6,118,0
11,1356,3530,56,3016,1887,20,35,0
9,1265,2180,43,2222,1168,8,120,0
8,1699,3852,46,2096,1512,11,54,0
11,1411,4004,55,2935,1134,3,93,0
4,1610,2988,51,1870,1705,15,35,0
11,1619,2603,54,2564,1755,15,180,0
13,1303,2337,63,3280,1382,11,240,0
4,1277,563,47,2311,1682,27,167,0
5,1737,3738,65,1752,1626,8,270,0
6,1554,3916,41,2723,1754,8,47,0
11,1390,2078,46,2670,1709,2,220,0
9,1568,3688,48,2407,1124,10,294,0
7,1302,3322,33,3124,1457,20,232,0
20,1503,2769,44,2951,1967,20,119,0
7,1989,2784,53,1876,1783,9,298,0
13,1128,1252,46,2030,2064,18,172,0
6,1673,2105,56,1788,864,12,102,0
9,1217,1802,54,2312,1385,7,52,0
13,1587,2131,39,2850,1263,17,95,0
10,1823,3239,40,2289,1555,11,286,0
3,1601,1766,66,2131,1785,18,83,0
11,926,1931,54,1349,1520,11,118,0
8,1550,3040,33,2729,1606,18,147,0
3,1327,2308,55,2661,1609,7,162,0
13,1569,1306,48,2511,1699,11,261,0
11,1344,3127,38,2731,1761,15,81,0
5,1385,2996,43,2693,1119,24,41,0
14,1377,1786,48,2705,1364,23,58,0
8,1235,2472,41,2935,1572,15,34,0
5,1167,2611,51,2896,1871,5,66,0
9,1599,3224,61,2783,1293,11,100,0
10,1540,2032,52,2987,1331,17,241,0
18,1261,2367,45,2771,1814,13,266,0
4,1688,2562,65,2776,1296,5,91,0
10,1588,4077,47,2781,2281,19,163,0
15,1740,2783,50,2799,848,26,270,0
8,950,861,51,2381,1098,19,154,0
2,1570,1859,41,2094,1643,13,43,0
5,1492,3360,36,2452,1268,13,265,0
5,1799,2635,45,2226,1362,15,286,0
3,1577,2108,50,3102,1232,11,230,0
